Timestamp,What is your age?,What is your gender?,Where do you study?,How many students are there in your class?,Physical,Verbal,Cyber,Racial,Social,Classroom,Restroom,Hallway,School/College Bus,Gym/Sportsroom,Social Media,Home,Neighbourhood,Best Friends,Friends (Male),Friends (Female),Teachers,Parents,Relatives,Neighbours,Weight,Height,Skin Color,Have you ever carried a weapon to school?,Have you ever hit or pushed someone?,Have you ever insulted or threatened someone online?,Have you ever played a prank which upset someone?,How often do you miss school because you feel unsafe or uncomfortable,How often do you miss school for no good reason?,How often do you indulge in these activities?,"How often do you try to obtain money/possessions, other than the ones provided by your parent/guardian?","How often have you had your property stolen, or deliberately damaged?",How often have you stolen or deliberately damaged someone's property?,How often are you involved in a physical fight?,How often do you experience depression?,How often do you experience suicidal thoughts?,Outcome
11-25-2019 17:53:08,20,Male,College/University,60,5,8,3,1,3,7,8,4,7,8,3,10,7,10,7,3,6,10,10,7,10,5,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 17:53:17,21,Male,College/University,70,2,4,2,3,1,8,9,9,9,8,9,10,10,10,8,8,8,10,9,8,4,4,8,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 17:53:27,21,Male,College/University,70,2,4,2,3,1,8,9,9,9,8,9,10,10,10,8,8,8,10,9,8,4,4,8,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 17:53:38,18,Male,High School (Grade 9 - Grade 12),120,4,6,1,1,1,10,10,10,10,10,10,10,4,10,10,8,8,10,5,5,10,7,4,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 17:54:04,21,Female,College/University,65,1,2,1,1,1,9,10,9,10,9,8,10,7,9,9,9,9,10,9,6,9,9,9,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 17:54:24,18,Male,College/University,60,4,5,1,1,1,9,9,9,9,9,9,10,10,10,10,9,8,9,8,7,8,9,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 17:56:19,19,Male,College/University,42,2,4,1,1,2,8,10,9,9,10,7,10,8,10,10,9,9,10,9,8,9,7,10,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 17:57:48,18,Female,College/University,30,1,3,1,1,1,1,4,3,6,1,8,10,8,10,10,10,6,9,6,7,6,9,8,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Every day,Regularly (1 or 2 times a week),Not a bully
11-25-2019 17:59:03,17,Male,High School (Grade 9 - Grade 12),N/A,2,4,1,2,2,8,10,9,5,7,9,10,7,9,8,10,6,10,7,7,8,6,6,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Not a bully
11-25-2019 17:59:21,22,Female,College/University,55,1,1,1,1,1,5,5,6,3,2,4,10,5,10,2,10,4,10,7,6,9,10,10,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:00:44,15,Female,High School (Grade 9 - Grade 12),N/A,4,10,1,1,1,10,10,10,5,10,10,10,3,10,10,7,5,9,6,1,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 18:01:07,19,Female,College/University,40,2,2,1,1,3,5,2,8,7,5,7,9,7,10,9,10,6,7,4,6,4,7,9,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Never,Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
11-25-2019 18:02:34,20,Female,College/University,70,5,1,1,1,1,7,8,7,7,9,9,10,9,9,9,9,5,10,3,3,1,2,3,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:02:46,16,Male,High School (Grade 9 - Grade 12),N/A,1,2,1,3,1,3,3,4,6,4,8,9,5,9,7,8,6,9,6,6,8,4,7,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:02:53,17,Female,High School (Grade 9 - Grade 12),120,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,6,8,1,4,10,1,10,8,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:03:28,17,Male,High School (Grade 9 - Grade 12),N/A,8,9,5,1,3,8,5,10,8,10,10,10,10,10,8,9,7,1,1,1,8,8,9,Sometimes ( 1 or 2 times a month),Every day,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Possible Bully
11-25-2019 18:03:56,20,Male,College/University,23,1,3,1,1,1,8,8,9,8,9,9,10,10,10,9,10,9,7,5,6,6,9,6,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:04:15,17,Male,High School (Grade 9 - Grade 12),45,5,3,1,1,3,7,1,7,10,10,8,10,10,8,7,8,10,10,7,8,7,8,7,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:04:40,22,Female,College/University,50,10,8,8,8,8,8,8,8,8,9,9,9,9,10,8,8,7,7,3,2,1,10,10,Every day,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Regularly (1 or 2 times a week),Every day,Possible Bully
11-25-2019 18:05:59,18,Male,College/University,60,2,5,4,1,1,3,1,8,1,10,5,10,10,8,7,7,5,5,9,9,7,4,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 18:06:41,16,Female,High School (Grade 9 - Grade 12),40,1,2,1,1,1,10,4,10,10,10,10,5,10,8,5,9,4,5,4,4,4,3,9,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 18:07:16,14,Male,High School (Grade 9 - Grade 12),50,4,8,1,3,2,5,3,3,4,1,4,1,5,1,1,3,5,4,4,6,4,4,4,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:07:44,20,Female,College/University,80,2,3,7,4,10,4,6,4,5,7,9,8,3,10,10,8,9,10,1,8,8,10,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:08:26,21,Male,College/University,150,8,5,1,1,2,8,3,8,10,6,8,7,3,10,7,7,3,4,3,3,8,7,3,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:08:39,20,Male,College/University,70,3,5,4,1,3,7,8,10,6,4,6,10,6,8,10,9,7,10,4,6,8,9,7,Every day,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:08:46,20,Male,College/University,70,3,5,4,1,3,7,8,10,6,4,6,10,6,8,10,9,7,10,4,6,8,9,7,Every day,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:12:14,14,Female,High School (Grade 9 - Grade 12),42,1,4,1,1,2,5,2,6,10,10,7,10,10,1,8,4,10,8,1,7,5,10,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
11-25-2019 18:12:24,21,Male,College/University,142,2,5,9,9,9,4,2,5,4,4,6,8,5,7,8,7,6,9,2,5,5,6,6,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Every day,Sometimes (1 or 2 times a month),Possible Bully
11-25-2019 18:12:30,16,Female,High School (Grade 9 - Grade 12),34,2,4,1,1,1,8,9,5,8,5,9,10,7,10,9,10,3,7,4,3,6,8,10,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Every day,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:13:58,19,Male,College/University,N/A,2,1,1,3,5,3,5,4,1,3,7,9,8,10,7,10,9,10,3,2,3,7,5,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:16:23,17,Female,High School (Grade 9 - Grade 12),30,2,3,2,1,1,8,6,8,8,8,8,9,9,9,9,9,7,7,3,3,5,7,7,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:16:47,19,Female,College/University,90,1,3,2,2,2,5,5,4,3,4,7,10,7,9,7,8,6,8,5,5,5,8,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:16:59,17,Male,College/University,11,5,3,2,1,1,3,8,2,1,1,10,9,4,8,8,4,4,6,2,2,6,6,7,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:18:15,21,Male,College/University,N/A,1,4,2,8,6,5,4,8,8,3,5,9,9,10,10,7,5,9,8,6,9,8,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:18:20,20,Female,College/University,100,1,3,1,1,2,3,5,5,4,3,1,9,6,6,4,6,3,3,1,1,9,9,1,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:18:41,21,Male,College/University,61,1,1,1,1,1,1,5,5,5,5,8,9,7,9,8,9,7,8,6,6,8,10,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:19:09,21,Male,College/University,N/A,1,4,2,8,6,5,4,8,8,3,5,9,9,10,10,7,5,9,8,6,9,8,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:19:27,22,Male,College/University,149,1,5,5,1,1,1,10,5,1,1,1,5,2,7,2,8,2,6,2,1,3,4,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:19:41,22,Male,College/University,149,1,5,5,1,1,1,10,5,1,1,1,5,2,7,2,8,2,6,2,1,3,4,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:19:52,17,Female,College/University,50,6,7,6,6,6,10,9,9,10,10,7,10,9,10,10,10,9,10,9,9,10,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,N/A,Never,Never,Never,Not a bully
11-25-2019 18:20:18,18,Male,College/University,150,1,4,6,5,2,8,5,8,8,4,8,9,9,9,6,6,4,10,7,8,8,1,8,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:21:04,21,Male,College/University,N/A,4,2,1,1,2,5,5,6,6,5,8,10,8,10,10,10,4,7,4,5,5,6,6,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:22:42,20,Male,College/University,31,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:23:51,18,Male,College/University,55,2,7,2,4,2,3,4,2,5,5,7,10,8,10,10,2,4,9,7,6,8,8,6,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:24:13,22,Female,College/University,70,2,4,1,1,3,10,10,10,8,7,4,10,6,10,10,10,10,10,8,7,7,10,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:24:29,20,Male,College/University,70,1,4,1,1,1,7,10,8,7,9,9,9,6,10,9,6,4,7,6,7,4,7,8,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:25:03,17,Female,High School (Grade 9 - Grade 12),52,1,5,3,1,1,8,5,5,5,5,7,10,6,8,8,7,6,10,6,6,10,10,10,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:25:47,19,Male,College/University,64,3,10,1,4,1,6,10,10,1,10,10,10,7,10,10,10,7,10,10,5,10,10,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:25:51,21,Male,College/University,40,3,8,3,6,2,8,7,6,10,8,10,10,5,7,6,8,3,9,1,1,5,5,3,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Possible Bully
11-25-2019 18:25:59,18,Female,College/University,53,3,4,1,1,1,3,3,4,5,3,7,3,3,9,4,8,5,5,3,1,1,1,2,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Never,Every day,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Every day,Regularly (1 or 2 times a week),Not a bully
11-25-2019 18:26:11,18,Male,High School (Grade 9 - Grade 12),30,1,1,1,1,1,7,7,7,5,7,10,10,10,10,10,5,7,8,3,7,5,10,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:26:31,17,Male,High School (Grade 9 - Grade 12),26,4,9,1,1,3,6,4,7,6,8,10,10,10,10,10,10,8,8,5,5,7,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 18:26:45,17,Male,High School (Grade 9 - Grade 12),56,6,4,1,1,1,5,4,5,1,2,10,10,4,10,10,10,1,4,2,4,7,4,7,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 18:28:55,22,Male,College/University,72,2,4,1,1,1,7,8,8,6,7,3,10,9,9,8,7,8,10,8,9,2,9,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:29:08,19,Male,College/University,70,3,5,1,1,1,7,7,9,9,10,10,10,8,10,9,6,9,10,8,9,5,8,9,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:29:30,20,Male,College/University,N/A,5,5,1,4,7,6,3,4,7,6,8,4,8,9,9,8,6,6,4,4,4,3,6,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Possible Bully
11-25-2019 18:30:01,18,Male,College/University,40,1,1,1,1,1,8,8,8,8,7,10,10,8,9,9,8,7,8,7,7,7,9,8,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 18:32:18,18,Male,College/University,49,3,5,6,1,3,10,4,7,10,8,6,10,8,10,10,1,4,10,4,5,10,10,10,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:33:00,15,Male,High School (Grade 9 - Grade 12),38,2,1,1,1,1,1,10,5,1,10,1,10,5,1,5,10,10,10,5,5,5,7,10,Never,Regularly (1 or 2 times a week),Never,Never,Never,Regularly (1 or 2 times a week),Every day,Never,Never,Never,Never,Every day,Sometimes (1 or 2 times a month),Not a bully
11-25-2019 18:33:17,17,Male,High School (Grade 9 - Grade 12),60,3,6,1,1,4,10,10,10,10,10,7,10,10,10,10,10,8,9,6,4,1,1,5,Never,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Not a bully
11-25-2019 18:33:28,19,Male,College/University,N/A,3,4,1,1,2,4,3,7,8,2,7,10,10,8,6,9,7,10,8,2,2,5,9,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 18:36:04,19,Female,College/University,N/A,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,8,6,10,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 18:36:35,16,Male,High School (Grade 9 - Grade 12),47,2,8,2,1,5,9,8,7,10,8,10,10,9,10,10,8,10,10,8,8,9,7,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 18:37:26,20,Female,College/University,25,1,8,1,1,4,7,4,8,10,8,7,10,10,10,8,8,5,6,6,5,8,10,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Every day,Sometimes (1 or 2 times a month),Not a bully
